business_name,search_category,primary_category,all_categories,pincode,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Shahil Ashbab,Businesses,Housing society,Housing society,228151,N/A,N/A,,,"959R+C5J, Kharsoma, Sultanpur, Uttar Pradesh 228151",228151,26.3685755,82.1903963,ChIJaYYAFQB5mjkRTWCoz9G_K8M,https://www.google.com/maps/place/?q=place_id:ChIJaYYAFQB5mjkRTWCoz9G_K8M,part_025,2026-09-19 06:07:43,17484
Vaibhav Sharma House,Businesses,Housing complex,Housing complex,228151,N/A,N/A,,,"95JJ+4JQ, Fulauna, Sultanpur, Uttar Pradesh 228151",228151,26.3803493,82.1816249,ChIJja_ofgB5mjkR0kzvAW2GaMs,https://www.google.com/maps/place/?q=place_id:ChIJja_ofgB5mjkR0kzvAW2GaMs,part_025,2026-09-19 06:07:43,17485
Alam Bhatt Sultanpuri,Businesses,Housing complex,Housing complex,228151,N/A,N/A,5.0,4.0,"95FM+J6Q, Kharsoma, Akhalkiri Karwat, Uttar Pradesh 228151",228151,26.374081999999998,82.18310079999999,ChIJqzq0egB5mjkRQRhZP8yoJFA,https://www.google.com/maps/place/?q=place_id:ChIJqzq0egB5mjkRQRhZP8yoJFA,part_025,2026-09-19 06:07:43,17486
Nagendra Pratap Singh,Businesses,Housing society,Housing society,228151,N/A,N/A,5.0,1.0,"9655+2PC, Lakhaicha, Uttar Pradesh 228151",228151,26.3575652,82.2092503,ChIJPbJZUgB5mjkRTCyywggupsQ,https://www.google.com/maps/place/?q=place_id:ChIJPbJZUgB5mjkRTCyywggupsQ,part_025,2026-09-19 06:07:43,17487
Yaduwanshi sunil,Businesses,Housing complex,Housing complex,228151,N/A,N/A,5.0,,"Village Hajipur, post, Raju Pur Ekdala, Sultanpur, Uttar Pradesh 228151",228151,26.4028472,82.1878936,ChIJuf9cGAh3mjkR33YUXo0vEaQ,https://www.google.com/maps/place/?q=place_id:ChIJuf9cGAh3mjkR33YUXo0vEaQ,part_025,2026-09-19 06:07:43,17488
GHAR APNA(Ram Kewal ),Businesses,Housing complex,Housing complex,228151,N/A,N/A,4.5,4.0,"93JH+3QP, Sultanpur, Uttar Pradesh 228151",228151,26.380205,82.0794624,ChIJx8ervyV7mjkRQiwALHZqFyo,https://www.google.com/maps/place/?q=place_id:ChIJx8ervyV7mjkRQiwALHZqFyo,part_025,2026-09-19 06:07:44,17489
SULTANPUR BRICK FIELD,Businesses,Brick Manufacturer,Brick Manufacturer,228151,+91 94151 36322,N/A,5.0,2.0,"VILLAGE AND POST ANGNAKOL, near TABISH PUBLIC SCHOOL, Sultanpur, Anganakol, Uttar Pradesh 228118",228151,26.3100944,82.101079,ChIJY29yHpJ7mjkR-V8-_vgy-hU,https://www.google.com/maps/place/?q=place_id:ChIJY29yHpJ7mjkR-V8-_vgy-hU,part_025,2026-09-19 06:07:44,17490
Verma jan sewa Kendra (manapatti tiraha) वर्मा जनसेवा केंद्र (मानापट्टी तिराहा),Businesses,Computer service,Computer service,228151,+91 87266 00642,N/A,4.6,,"Manapatti Tiraha, Kurebhar, Roop Nath Pur, Uttar Pradesh 228151",228151,26.366269799999998,82.1798149,ChIJ0251O9V5mjkRjW2LFeGy8rg,https://www.google.com/maps/place/?q=place_id:ChIJ0251O9V5mjkRjW2LFeGy8rg,part_025,2026-09-19 06:07:44,17491
"Gadanpur, Dhundhu",Businesses,Housing society,Housing society,228151,N/A,N/A,,,"9682+MFW, Gadanpur, Dhundhu, Amothi, Uttar Pradesh 228151",Gadanpur,26.3667375,82.2012031,ChIJDYu-NgB5mjkRte7ITkuBOys,https://www.google.com/maps/place/?q=place_id:ChIJDYu-NgB5mjkRte7ITkuBOys,part_025,2026-09-19 06:07:44,17492
Tufail khan House,Businesses,Housing complex,Housing complex,228151,N/A,N/A,1.0,,"96C4+8QW, Amothi, Uttar Pradesh 228151",228151,26.370853999999998,82.20694209999999,ChIJ8eLvSlp5mjkRi3fVJD7GxIs,https://www.google.com/maps/place/?q=place_id:ChIJ8eLvSlp5mjkRi3fVJD7GxIs,part_025,2026-09-19 06:07:44,17493
सत्येन्द्र पाल,Businesses,House clearance service,House clearance service,228151,N/A,N/A,5.0,,"953R+J7, Tandawa, Uttar Pradesh 228151",228151,26.3541304,82.19065259999999,ChIJ10NDOAB5mjkR-oGZU7OTF7o,https://www.google.com/maps/place/?q=place_id:ChIJ10NDOAB5mjkR-oGZU7OTF7o,part_025,2026-09-19 06:07:44,17494
Jagram's house,Businesses,Housing society,Housing society,228151,N/A,N/A,,,"95JP+JG8, Gaura, Uttar Pradesh 228151",228151,26.381547599999998,82.1863182,ChIJZwqGDgB5mjkRS9XQghNp258,https://www.google.com/maps/place/?q=place_id:ChIJZwqGDgB5mjkRS9XQghNp258,part_025,2026-09-19 06:07:44,17495
Ak traders,Businesses,Manufacturer,Manufacturer,228151,N/A,N/A,,,"8364+VH7, Sultanpur, Uttar Pradesh 228001",228151,26.3121719,82.0564095,ChIJK193IAB7mjkROl01NOGHw6A,https://www.google.com/maps/place/?q=place_id:ChIJK193IAB7mjkROl01NOGHw6A,part_025,2026-09-19 06:07:45,17496
Mishra Sadan,Businesses,Housing society,Housing society,228151,N/A,N/A,5.0,,"95RH+CGJ, Baroula, Uttar Pradesh 228151",228151,26.3910786,82.17876799999999,ChIJNZtTOwB5mjkRSjumPwLFfa8,https://www.google.com/maps/place/?q=place_id:ChIJNZtTOwB5mjkRSjumPwLFfa8,part_025,2026-09-19 06:07:46,17497
Ishrawati Bhawan,Businesses,Housing society,Housing society,228151,N/A,N/A,5.0,,"95GF+V7G, Unnamed Road, Akhalkiri Karwat, Uttar Pradesh 228151",228151,26.3771865,82.1732174,ChIJc0sxwtd5mjkRoBEaR-ExzHc,https://www.google.com/maps/place/?q=place_id:ChIJc0sxwtd5mjkRoBEaR-ExzHc,part_025,2026-09-19 06:07:46,17498
Amar Bahadur verma home,Businesses,Housing society,Housing society,228151,N/A,N/A,,,"9624+PMW, Lakhaicha, Sultanpur, Uttar Pradesh 228151",228151,26.3518702,82.2067063,ChIJlySdJQB5mjkR4eXllW4ZPOY,https://www.google.com/maps/place/?q=place_id:ChIJlySdJQB5mjkR4eXllW4ZPOY,part_025,2026-09-19 06:07:46,17499
Ajiz Kirana Store,Kirana Store,Store,Store,228155,N/A,N/A,4.3,10.0,"8XHM+X67R, Chitai at Ur, Makhdoompur, Uttar Pradesh 228155",228155,26.3298186,81.9827881,ChIJQ1CQhU5kmjkR3JnVs3wXBrY,https://www.google.com/maps/place/?q=place_id:ChIJQ1CQhU5kmjkR3JnVs3wXBrY,part_025,2026-09-19 06:07:43,17500
Bhandra Market,Kirana Store,General store,General store,228155,N/A,N/A,4.1,86.0,"Pratappur, Uttar Pradesh 228155",228155,26.3607159,82.021778,ChIJo4DRCj9lmjkRQ-wO51jq_-0,https://www.google.com/maps/place/?q=place_id:ChIJo4DRCj9lmjkRQ-wO51jq_-0,part_025,2026-09-19 06:07:43,17501
Kirana store,Kirana Store,Store,Store,228155,+91 84009 00209,N/A,,,"82M3+M36, गंजेहड़ी , कुड़वार, रोड सुलतानपुर, Devalpur, Sohgouli, Uttar Pradesh 228155",228155,26.333975,82.002622,ChIJrWQ1awBlmjkRLWwX4TGWCrs,https://www.google.com/maps/place/?q=place_id:ChIJrWQ1awBlmjkRLWwX4TGWCrs,part_025,2026-09-19 06:07:43,17502
Pappu traders general kirana store,Kirana Store,General store,General store,228155,+91 99192 40646,N/A,4.5,4.0,"22, Sultanpur, Bansi, Uttar Pradesh 228155",228155,26.3155082,82.02679239999999,ChIJyXzIAeJlmjkR5VhweiXRn2s,https://www.google.com/maps/place/?q=place_id:ChIJyXzIAeJlmjkR5VhweiXRn2s,part_025,2026-09-19 06:07:43,17503
Nav Durga General Store,Kirana Store,General store,General store,228155,+91 94507 17659,N/A,5.0,1.0,"Sultanpur Road Kudwar Sultanpur Road Kudwar Bazar, Uttar Pradesh 228155",228155,26.3468144,81.983014,ChIJKZ1QFkBlmjkRo7mZKVpZa4k,https://www.google.com/maps/place/?q=place_id:ChIJKZ1QFkBlmjkRo7mZKVpZa4k,part_025,2026-09-19 06:07:43,17504
Bhushan Kirana Store,Kirana Store,General store,General store,228155,+91 86017 91296,N/A,,,"Bhushan Traders, Tvs Agency Sukla Market, A14, Bajar, Kurwar, Sultanpur, Uttar Pradesh 228155",228155,26.340869899999998,81.99080649999999,ChIJtzWJ2ndlmjkRFfx9e3O3mJI,https://www.google.com/maps/place/?q=place_id:ChIJtzWJ2ndlmjkRFfx9e3O3mJI,part_025,2026-09-19 06:07:43,17505
SHUBHAM KIRANA STORE,Kirana Store,General store,General store,228155,N/A,N/A,,,"8XGC+X33, Bakhatpurwa Kudwar Rd, Kapurpur, Pure Bakhat, Uttar Pradesh 228001",228155,26.3273782,81.97018059999999,ChIJ-TE-hMBlmjkRNUnrcXMazUQ,https://www.google.com/maps/place/?q=place_id:ChIJ-TE-hMBlmjkRNUnrcXMazUQ,part_025,2026-09-19 06:07:43,17506
Kirana Store,Kirana Store,Book store,Book store,228155,+91 63874 23202,N/A,5.0,1.0,"Shivnathganj, Kurwar, Devalpur, Uttar Pradesh 211003",Shivnathganj,26.3287008,81.99153849999999,ChIJ1Tm0uLhlmjkRbpp4iW1D6BY,https://www.google.com/maps/place/?q=place_id:ChIJ1Tm0uLhlmjkRbpp4iW1D6BY,part_025,2026-09-19 06:07:43,17507
Gupta kirana store,Kirana Store,Grocery store,Grocery store,228155,N/A,N/A,2.3,3.0,"Gomti nagar, Kurwar Dhanpatganj Rd, Pratappur, Uttar Pradesh 228155",228155,26.3522344,81.9906359,ChIJLxRuCgBlmjkRlR3OZQC4ZOU,https://www.google.com/maps/place/?q=place_id:ChIJLxRuCgBlmjkRlR3OZQC4ZOU,part_025,2026-09-19 06:07:43,17508
Varun Genral Store,Kirana Store,General store,General store,228155,+91 95988 35936,N/A,5.0,1.0,"Mangapur Sarkaura Kurwar ,sultanpur Mangapur, Uttar Pradesh 228155",228155,26.337062099999997,81.95587789999999,ChIJk7PfOr5lmjkRNQAhpn0_SIU,https://www.google.com/maps/place/?q=place_id:ChIJk7PfOr5lmjkRNQAhpn0_SIU,part_025,2026-09-19 06:07:43,17509
Anshu kirana store,Kirana Store,General store,General store,228155,N/A,N/A,4.6,5.0,"9XF4+3WP anshu kirana store, Haliyapur - Kurwar Rd, Harihar nagar, Kevtli, Uttar Pradesh 228155",Harihar nagar,26.3727226,81.957319,ChIJ4crLOgBlmjkRyEMlkvk2tsI,https://www.google.com/maps/place/?q=place_id:ChIJ4crLOgBlmjkRyEMlkvk2tsI,part_025,2026-09-19 06:07:43,17510
Mishra kirana store,Kirana Store,Soft drinks shop,Soft drinks shop,228155,+91 84009 00209,N/A,,,"Kurwar - Chiraiya Rd, Sohgouli, Uttar Pradesh 228155",228155,26.333911999999998,82.002658,ChIJawrAn1FlmjkRcLbkg0-QJcU,https://www.google.com/maps/place/?q=place_id:ChIJawrAn1FlmjkRcLbkg0-QJcU,part_025,2026-09-19 06:07:43,17511
Mishra Kirana Store,Kirana Store,General store,General store,228155,+91 63877 84396,N/A,5.0,2.0,"ram Raj puram, 40/3, Ramapur, Sultanpur, Uttar Pradesh 228001",Ramapur,26.2361552,82.0671382,ChIJ6R7gQgB9mjkRVyg1E0tGxq8,https://www.google.com/maps/place/?q=place_id:ChIJ6R7gQgB9mjkRVyg1E0tGxq8,part_025,2026-09-19 06:07:43,17512
Noor Ahmad,Kirana Store,General store,General store,228155,+91 95062 75176,N/A,5.0,2.0,"A12, Bajar Purana Thanha, Kurwar, Sultanpur, Uttar Pradesh 228155",228155,26.3474924,81.9788694,ChIJe4JAEXNlmjkRUKSTf-gSgyE,https://www.google.com/maps/place/?q=place_id:ChIJe4JAEXNlmjkRUKSTf-gSgyE,part_025,2026-09-19 06:07:43,17513
Monu Kirana Store,Kirana Store,General store,General store,228155,+91 73796 91187,N/A,5.0,2.0,"65, Amethi, Uttar Pradesh 228001","Gabhariya, Gorabarik",26.2556618,82.0611782,ChIJR98S2X59mjkRs-n8WFG3R7c,https://www.google.com/maps/place/?q=place_id:ChIJR98S2X59mjkRs-n8WFG3R7c,part_025,2026-09-19 06:07:43,17514
Hind kirana store,Kirana Store,Supermarket,Supermarket,228155,N/A,N/A,5.0,,"Kurwar, Uttar Pradesh 228155",228155,26.3451041,81.9781484,ChIJjVW2j7NlmjkRdRFhK9df9Dk,https://www.google.com/maps/place/?q=place_id:ChIJjVW2j7NlmjkRdRFhK9df9Dk,part_025,2026-09-19 06:07:44,17515
Mustakeem Kirana Store,Kirana Store,General store,General store,228155,N/A,N/A,4.5,,"8XWJ+RG9, Kurwar, Uttar Pradesh 228155",228155,26.3470494,81.9813571,ChIJ4WZjEaBlmjkRc4d-V7h3K08,https://www.google.com/maps/place/?q=place_id:ChIJ4WZjEaBlmjkRc4d-V7h3K08,part_025,2026-09-19 06:07:44,17516
Vishwakarma Kirana Store,Kirana Store,General store,General store,228155,+91 99361 18279,N/A,,,"Vivek Nagar Shakti Mata Mandir, Karaundiya, Sultanpur, Uttar Pradesh 228001",Karaundiya,26.3010116,82.0377915,ChIJg5gxuI1lmjkR4mSU2S3AL-Y,https://www.google.com/maps/place/?q=place_id:ChIJg5gxuI1lmjkR4mSU2S3AL-Y,part_025,2026-09-19 06:07:45,17517
R S Kirana Store chuni pasu ahar,Kirana Store,General store,"General store, Apartment building",228155,N/A,N/A,2.3,3.0,"12354, Rampur, Uttar Pradesh 227805",228155,26.312137699999997,81.9277153,ChIJ92e0FsJnmjkRcKTdphvAtPw,https://www.google.com/maps/place/?q=place_id:ChIJ92e0FsJnmjkRcKTdphvAtPw,part_025,2026-09-19 06:07:45,17518
Sharma Kirana store,Kirana Store,General store,General store,228155,N/A,N/A,5.0,2.0,"82GM+5H7, Uttardaha, Uttar Pradesh 227808",228155,26.3254217,82.0339194,ChIJjxzpIgBlmjkRVZkFms_xlp0,https://www.google.com/maps/place/?q=place_id:ChIJjxzpIgBlmjkRVZkFms_xlp0,part_025,2026-09-19 06:07:45,17519
Amerjeet Kirana Store,Kirana Store,General store,General store,228155,+91 95981 45711,N/A,,,"Choure Bazar, 5/8, Thariyakala, Sultanpur, Uttar Pradesh 228155",Thariyakala,26.350570599999998,81.9919042,ChIJo6P6yfNlmjkRlxC_aBpZvXI,https://www.google.com/maps/place/?q=place_id:ChIJo6P6yfNlmjkRlxC_aBpZvXI,part_025,2026-09-19 06:07:45,17520
Gupta kirana store,Kirana Store,Grocery store,"Grocery store, Religious goods store",228155,+91 91404 04743,N/A,4.0,45.0,"Suresh Nagar -Haraura, Road, Chandour, Uttar Pradesh 228121",228155,26.420434,81.98618739999999,ChIJl73GyxpvmjkR_AF2f2qaPF0,https://www.google.com/maps/place/?q=place_id:ChIJl73GyxpvmjkR_AF2f2qaPF0,part_025,2026-09-19 06:07:46,17521
Balkaran kirana store,Kirana Store,Housing society,Housing society,228155,N/A,N/A,1.0,1.0,"CX38+C22, Sultanpur, Marha, Uttar Pradesh 228121",228155,26.403518,81.9650309,ChIJxbHsDs9vmjkRo21OkUlHXPo,https://www.google.com/maps/place/?q=place_id:ChIJxbHsDs9vmjkRo21OkUlHXPo,part_025,2026-09-19 06:07:46,17522
Yadav Kirana Store,Kirana Store,Home goods store,Home goods store,228155,N/A,N/A,4.5,2.0,"63XF+CQG, Vivekanand Nagar Rd, Sultanpur, Uttar Pradesh 228001",228155,26.2485635,82.0744381,ChIJn_BCMg99mjkR0EnK9zNia_s,https://www.google.com/maps/place/?q=place_id:ChIJn_BCMg99mjkR0EnK9zNia_s,part_025,2026-09-19 06:07:46,17523
Paigapur bazar,Supermarket,Grocery store,Grocery store,228155,N/A,N/A,4.1,7.0,"72VW+4Q7 bazar, kunwar road, Paigapur, Uttar Pradesh 228001",228155,26.292495499999998,82.04658739999999,ChIJt5gpKQB9mjkRiieH8YmV5c0,https://www.google.com/maps/place/?q=place_id:ChIJt5gpKQB9mjkRiieH8YmV5c0,part_025,2026-09-19 06:07:44,17524
"Suresh Nagar Chauraha, Sultanpur",Supermarket,Market,Market,228155,N/A,N/A,4.1,186.0,"Haliyapur - Kurwar Rd, Suresh Nagar, Brasin, Uttar Pradesh 228155",Suresh Nagar,26.3641574,81.9693096,ChIJlVVOPP1lmjkRnO9NttorGvI,https://www.google.com/maps/place/?q=place_id:ChIJlVVOPP1lmjkRnO9NttorGvI,part_025,2026-09-19 06:07:44,17525
Gupta Flour & Oil Mills,Supermarket,Grocery store,Grocery store,228155,+91 63066 57737,N/A,,,"00, Aliganj - Kurwar Rd, Sarkaura Chauraha, Kurwar, Amethi, Uttar Pradesh 228155",Sarkaura Chauraha,26.337614199999997,81.9632737,ChIJMy3vnyllmjkRsPIO_c9Quio,https://www.google.com/maps/place/?q=place_id:ChIJMy3vnyllmjkRsPIO_c9Quio,part_025,2026-09-19 06:07:44,17526
AJEET SHARMA HOUSH,Supermarket,Grocery store,Grocery store,228155,+91 87009 26232,N/A,5.0,4.0,"Aliganj - Kurwar Rd, Sarkoura, Uttar Pradesh 228155",228155,26.336194199999998,81.9632103,ChIJtS4Aa-5lmjkRyAl5M5uLF5A,https://www.google.com/maps/place/?q=place_id:ChIJtS4Aa-5lmjkRyAl5M5uLF5A,part_025,2026-09-19 06:07:44,17527
Vivek Gernal Store,Supermarket,Grocery store,Grocery store,228155,+91 83184 76626,N/A,5.0,1.0,"Nirala Nagar, Vivek Nagar, Sultanpur, Uttar Pradesh 228001","Nirala Nagar, Vivek Nagar",26.2734293,82.0638273,ChIJ9QF-fjd9mjkRXZnbk-ylk14,https://www.google.com/maps/place/?q=place_id:ChIJ9QF-fjd9mjkRXZnbk-ylk14,part_025,2026-09-19 06:07:44,17528
Rozana Mart I Kurwar,Supermarket,Supermarket,Supermarket,228155,N/A,https://www.rozana.in/,4.6,5.0,"Graund floor, kurwar bazar, near canara bank PO & PS kurwar sultanpur Tahsil, Kurwar, Uttar Pradesh 228155",228155,26.3447556,81.9858488,ChIJIzoF39hlmjkRy_gbHUMLExI,https://www.google.com/maps/place/?q=place_id:ChIJIzoF39hlmjkRy_gbHUMLExI,part_025,2026-09-19 06:07:44,17529
Jaiswal Grocery Store,Supermarket,Grocery store,Grocery store,228155,+91 94500 07053,N/A,,,"Kurwar, Market, Sultanpur, Uttar Pradesh 228155",228155,26.3577333,81.984366,ChIJibKm4aZlmjkRULZMu61_hFs,https://www.google.com/maps/place/?q=place_id:ChIJibKm4aZlmjkRULZMu61_hFs,part_025,2026-09-19 06:07:44,17530
Nishad kirana store निषाद किराना स्टोर,Supermarket,Grocery store,Grocery store,228155,N/A,N/A,3.0,1.0,"Nishad Bhawan, Sohgauli, Sultanpur, Sohgouli, Uttar Pradesh 228155",Sohgauli,26.344554499999997,82.0176986,ChIJQdPgsVllmjkRYU8GpWWs5pI,https://www.google.com/maps/place/?q=place_id:ChIJQdPgsVllmjkRYU8GpWWs5pI,part_025,2026-09-19 06:07:44,17531
Easy Day,Supermarket,Grocery store,Grocery store,228155,N/A,N/A,4.1,23.0,"Lucknow - Sultanpur Rd, near Bus Stand, Sultanpur, Uttar Pradesh 228001",228155,26.25415,82.038229,ChIJIXMU-SxjmjkRNqovQ4k-sYM,https://www.google.com/maps/place/?q=place_id:ChIJIXMU-SxjmjkRNqovQ4k-sYM,part_025,2026-09-19 06:07:44,17532
More Supermarket,Supermarket,Grocery store,"Grocery store, Discount supermarket, Gourmet grocery store, Grocery delivery service",228155,N/A,https://moreretail.in/,4.2,,"Nazul Plot No. 1715, 1716/1 Min.,Chawni Sadar, Uttar Pradesh 228001",Pyarepatti,26.258921299999997,82.0761151,ChIJj8g1kCF9mjkR14hhRbe4aW8,https://www.google.com/maps/place/?q=place_id:ChIJj8g1kCF9mjkR14hhRbe4aW8,part_025,2026-09-19 06:07:46,17533
Nexto🍅 ( Grocery Aapke Ghar),Supermarket,Grocery delivery service,Grocery delivery service,228155,N/A,N/A,4.4,11.0,"82J4+HPX, Ganjehri, Gajahati, Uttar Pradesh 228155",228155,26.331478699999998,82.0068853,ChIJmQmScABlmjkRXkxvptXw3sQ,https://www.google.com/maps/place/?q=place_id:ChIJmQmScABlmjkRXkxvptXw3sQ,part_025,2026-09-19 06:07:47,17534
"RCM Store, Islamganj, Sultanpur (Wonder World Quick)",Departmental Store,Department store,"Department store, Store",228155,+91 95651 02025,https://www.rcmworld.com/,5.0,3.0,"Satvik RCM WWQ Panjatan Complex, Lucknow Road, Islamganj - Kurwar Rd, Uttar Pradesh 227808",228155,26.2932848,81.9586623,ChIJ8R1GAwBlmjkRegFDceDm9NQ,https://www.google.com/maps/place/?q=place_id:ChIJ8R1GAwBlmjkRegFDceDm9NQ,part_025,2026-09-19 06:07:44,17535
Patanjali Gramin Arogya Kendra,Departmental Store,Department store,Department store,228155,+91 83187 65387,https://patanjalistores.patanjaliayurved.org/patanjali-gramin-arogya-kendra-swati-arogya-kendra-indian-grocery-store-kudwar-sultanpur-264569/Home?utm_source=locator&utm_medium=googleplaces,5.0,5.0,"Shop No 8, Pooja Market, Kurwar, Uttar Pradesh 228155",228155,26.342209,81.989679,ChIJ07mEfBNlmjkRbLDDdy9m0EA,https://www.google.com/maps/place/?q=place_id:ChIJ07mEfBNlmjkRbLDDdy9m0EA,part_025,2026-09-19 06:07:44,17536
"Kurwar Bazar, Sultanpur",Departmental Store,Market,Market,228155,+91 85807 35493,N/A,4.2,641.0,"Block Mode, Kurwar, Uttar Pradesh 228155",Block Mode,26.3460552,81.9847317,ChIJVeZPSuRlmjkRZdRlgvYzwuQ,https://www.google.com/maps/place/?q=place_id:ChIJVeZPSuRlmjkRZdRlgvYzwuQ,part_025,2026-09-19 06:07:44,17537
Dablu,Departmental Store,Grocery store,Grocery store,228155,+91 96959 47600,N/A,4.0,1.0,"Sultanpur Rd, Amhat, Sultanpur, Uttar Pradesh 228001",Amhat,26.2524184,82.04122439999999,ChIJWW1PQZ59mjkRPUG1HmnQkBc,https://www.google.com/maps/place/?q=place_id:ChIJWW1PQZ59mjkRPUG1HmnQkBc,part_025,2026-09-19 06:07:44,17538
Naina Grocery shop and stationery shop,Departmental Store,Supermarket,Supermarket,228155,+91 85428 24057,N/A,,,"Jail Rd, Gabhariya, gosaiganj, Sultanpur, Uttar Pradesh 228119","Gabhariya, gosaiganj",26.2535462,82.05831739999999,ChIJddFMfqd9mjkRbNoe65rSOzI,https://www.google.com/maps/place/?q=place_id:ChIJddFMfqd9mjkRbNoe65rSOzI,part_025,2026-09-19 06:07:46,17539
TIWARI GENERAL STORE,Provision Store,General store,General store,228155,N/A,N/A,5.0,,"82VG+3FR Pure dharmangal pathak, Sohgouli, Uttar Pradesh 228155",228155,26.3427439,82.0261379,ChIJqYJCLwBlmjkRZAVEJV3pCIw,https://www.google.com/maps/place/?q=place_id:ChIJqYJCLwBlmjkRZAVEJV3pCIw,part_025,2026-09-19 06:07:45,17540
Bhandra parasrampur D K JAISWAL,Provision Store,General store,"General store, Fortune telling services",228155,+91 95988 74736,N/A,3.3,,"Bhandra Bazar Bazar, Sultanpur, Pratappur, Uttar Pradesh 228155",228155,26.3607367,82.02166849999999,ChIJgQReW0NlmjkRCeHWLwOkL_I,https://www.google.com/maps/place/?q=place_id:ChIJgQReW0NlmjkRCeHWLwOkL_I,part_025,2026-09-19 06:07:45,17541
Niyaz Ahmed General store,Provision Store,General store,General store,228155,N/A,N/A,5.0,,"Kurwar, Uttar Pradesh 228155",228155,26.348136,81.981258,ChIJofZbUQBlmjkRCT9kBBYQsWI,https://www.google.com/maps/place/?q=place_id:ChIJofZbUQBlmjkRCT9kBBYQsWI,part_025,2026-09-19 06:07:45,17542
GOVIND BHANGE,Provision Store,General store,General store,228155,+91 80801 72720,N/A,5.0,,"Kudwa Sultan, Devalpur, Uttar Pradesh 211003",228155,26.328869299999997,81.9915036,ChIJ1Q5diYxlmjkRIgrdu00gSkg,https://www.google.com/maps/place/?q=place_id:ChIJ1Q5diYxlmjkRIgrdu00gSkg,part_025,2026-09-19 06:07:46,17543
Mogees Kotedaar Bhatti Jarauli Sultanpur,Provision Store,General store,General store,228155,N/A,N/A,4.2,,"72XV+J4F, Khakhlikhurd, Uttar Pradesh 228001",228155,26.2990556,82.0427816,ChIJu4AxfVN7mjkRRX0NZoz-yHA,https://www.google.com/maps/place/?q=place_id:ChIJu4AxfVN7mjkRRX0NZoz-yHA,part_025,2026-09-19 06:07:46,17544
Ramesh general Store,Provision Store,General store,General store,228155,N/A,N/A,,,"VILLAGE, BANAKEYPUR BANAKEYPUR, Sultanpur, Bankepur, Uttar Pradesh 227808",228155,26.253548499999997,82.0017077,ChIJi3u-MHFjmjkRv1RIel255YA,https://www.google.com/maps/place/?q=place_id:ChIJi3u-MHFjmjkRv1RIel255YA,part_025,2026-09-19 06:07:46,17545
Shni Yaduvanshi,Provision Store,General store,General store,228155,N/A,N/A,5.0,,"8X4R+9W3, Raipurwa, Uttar Pradesh 227808",228155,26.3058819,81.9922988,ChIJOVo2ZwBlmjkRfBEv6fuO-mU,https://www.google.com/maps/place/?q=place_id:ChIJOVo2ZwBlmjkRfBEv6fuO-mU,part_025,2026-09-19 06:07:46,17546
SHANKAR WWQ RCM,Organic Food Store,Health food store,"Health food store, Nutritionist, Produce wholesaler",228155,+91 95544 12882,N/A,5.0,,"SHRIDHAR MISHRA MARKET, MAIN BAJAR, near to the front of Bank of Baroda 30, Kurwar, Uttar Pradesh 228155",228155,26.347437499999998,81.9819832,ChIJa2_8DOJlmjkRLQp1hMYu7zU,https://www.google.com/maps/place/?q=place_id:ChIJa2_8DOJlmjkRLQp1hMYu7zU,part_025,2026-09-19 06:07:45,17547
Shivam Shukla aatachaki,Flour Mill,Flour mill,Flour mill,228155,N/A,N/A,5.0,,"Pure shukla, Agai, Marha, Uttar Pradesh 228121",228155,26.390548,81.9760471,ChIJqeTpdxdvmjkRQBoNfOW7ldk,https://www.google.com/maps/place/?q=place_id:ChIJqeTpdxdvmjkRQBoNfOW7ldk,part_025,2026-09-19 06:07:46,17548
Avadh flour mill,Flour Mill,Flour mill,Flour mill,228155,N/A,N/A,,,"Bhadahara, Kurwar Sultanpur Rd, Sultanpur, Uttar Pradesh 228155",228155,26.3272305,82.0132321,ChIJ6VnjXNllmjkRfBWhPRoEmOQ,https://www.google.com/maps/place/?q=place_id:ChIJ6VnjXNllmjkRfBWhPRoEmOQ,part_025,2026-09-19 06:07:46,17549
RAGHAU BHOG CHAKKI AATA,Flour Mill,Flour mill,Flour mill,228155,N/A,N/A,4.0,,"9X2H+78H, Kurwar - Chiraiya Rd, Kurwar, Uttar Pradesh 228155",228155,26.350698899999998,81.9783695,ChIJTZ2ReJZlmjkRqM_ROdHWlc4,https://www.google.com/maps/place/?q=place_id:ChIJTZ2ReJZlmjkRqM_ROdHWlc4,part_025,2026-09-19 06:07:46,17550
Mangala Prasad Sharma (Ata chakki),Flour Mill,Flour mill,Flour mill,228155,N/A,N/A,,,"9235+55, Bhagvanpur, Uttar Pradesh 228155",228155,26.352940699999998,82.0079307,ChIJh1KTRwBlmjkRCKF1BMmvVyY,https://www.google.com/maps/place/?q=place_id:ChIJh1KTRwBlmjkRCKF1BMmvVyY,part_025,2026-09-19 06:07:46,17551
